customer_id,registration_date,region,acquisition_channel,marketing_opt_in
CUST-000579,2024-01-29,Central,Social Media,True
CUST-000580,2020-09-02,South,Referral,False
CUST-000581,2024-01-19,West,Organic Search,False
CUST-000582,2023-07-07,Central,Organic Search,True
CUST-000583,2023-04-02,South,Social Media,True
CUST-000584,2021-12-08,Central,Social Media,False
CUST-000585,2023-11-22,West,Paid Ads,False
CUST-000586,2023-09-04,North,Paid Ads,True
CUST-000587,2022-08-30,North,Referral,True
CUST-000588,2023-10-10,Central,Organic Search,True
CUST-000589,2022-02-12,North,Paid Ads,True
CUST-000590,2024-08-14,Central,Organic Search,True
CUST-000591,2024-01-27,West,Organic Search,True
CUST-000592,2023-09-16,Central,Email Campaign,False
CUST-000593,2021-09-01,West,Social Media,True
CUST-000594,2022-05-31,West,Organic Search,False
CUST-000595,2024-04-10,West,Social Media,True
CUST-000596,2024-04-09,East,Social Media,False
CUST-000597,2021-11-22,West,Organic Search,True
CUST-000598,2022-05-19,South,Organic Search,False
CUST-000599,2023-05-17,East,Paid Ads,True
CUST-000600,2021-06-17,Central,Email Campaign,False
CUST-000601,2024-03-04,Central,Direct,True
CUST-000602,2023-01-28,North,Direct,True
CUST-000603,2024-09-03,South,Paid Ads,True
CUST-000604,2024-08-12,Central,Social Media,True
CUST-000605,2023-03-09,West,Email Campaign,False
CUST-000606,2023-07-16,East,Social Media,True
CUST-000607,2022-09-08,East,Referral,True
CUST-000608,2024-02-19,South,Paid Ads,False
CUST-000609,2022-04-29,North,Organic Search,False
CUST-000610,2021-04-29,South,Referral,True
CUST-000611,2024-08-23,South,Referral,True
CUST-000612,2022-08-03,Central,Referral,True
CUST-000613,2023-05-24,West,Organic Search,False
CUST-000614,2020-10-01,North,Social Media,True
CUST-000615,2024-08-28,Central,Organic Search,False
CUST-000616,2022-05-16,North,Paid Ads,True
CUST-000617,2023-05-29,Central,Organic Search,False
CUST-000618,2024-01-14,West,Social Media,False
CUST-000619,2024-11-13,West,Organic Search,False
CUST-000620,2022-01-29,Central,Paid Ads,True
CUST-000621,2022-04-16,North,Social Media,True
CUST-000622,2024-01-03,Central,Paid Ads,True
CUST-000623,2022-08-03,North,Social Media,True
CUST-000624,2021-06-14,Central,Social Media,True
CUST-000625,2023-08-01,Central,Social Media,False
CUST-000626,2024-01-24,Central,Email Campaign,True
CUST-000627,2023-10-19,North,Referral,True
CUST-000628,2021-05-02,South,Organic Search,True
CUST-000629,2024-03-25,Central,Email Campaign,False
CUST-000630,2022-10-15,West,Referral,True
CUST-000631,2021-07-02,Central,Social Media,False
CUST-000632,2023-08-22,Central,Paid Ads,True
CUST-000633,2021-12-12,West,Organic Search,True
CUST-000634,2022-04-04,Central,Social Media,True
CUST-000635,2022-06-02,Central,Organic Search,True
CUST-000636,2024-01-05,South,Social Media,True
CUST-000637,2022-02-03,East,Social Media,True
CUST-000638,2024-12-12,Central,Social Media,False
CUST-000639,2024-02-06,South,Paid Ads,True
CUST-000640,2023-08-12,South,Paid Ads,False
CUST-000641,2021-01-15,South,Social Media,True
CUST-000642,2020-09-09,Central,Referral,True
CUST-000643,2023-03-09,East,Paid Ads,False
CUST-000644,2024-03-20,Central,Email Campaign,False
CUST-000645,2021-02-23,Central,Referral,True
CUST-000646,2023-07-17,South,Referral,True
CUST-000647,2020-12-14,West,Referral,False
CUST-000648,2023-02-08,North,Email Campaign,False
CUST-000649,2023-04-05,Central,Paid Ads,True
CUST-000650,2023-02-21,East,Paid Ads,True
CUST-000651,2020-11-15,South,Organic Search,False
CUST-000652,2023-06-26,West,Email Campaign,True
CUST-000653,2022-11-25,East,Referral,True
CUST-000654,2024-08-08,Central,Direct,False
CUST-000655,2022-03-21,East,Organic Search,True
CUST-000656,2024-05-07,Central,Paid Ads,False
CUST-000657,2021-09-10,North,Paid Ads,False
CUST-000658,2021-03-01,Central,Email Campaign,True
CUST-000659,2023-06-19,North,Paid Ads,True
CUST-000660,2022-10-09,South,Direct,False
CUST-000661,2024-06-05,East,Paid Ads,False
CUST-000662,2021-03-09,East,Direct,True
CUST-000663,2021-10-01,West,Organic Search,True
CUST-000664,2024-12-02,North,Paid Ads,True
CUST-000665,2021-04-25,West,Referral,False
CUST-000666,2023-03-22,West,Organic Search,True
CUST-000667,2023-05-26,West,Social Media,True
CUST-000668,2024-09-11,North,Social Media,True
CUST-000669,2024-11-16,Central,Social Media,True
CUST-000670,2020-04-11,North,Referral,True
CUST-000671,2023-09-25,Central,Organic Search,False
CUST-000672,2024-08-17,West,Referral,True
CUST-000673,2024-11-30,Central,Paid Ads,True
CUST-000674,2020-12-29,West,Social Media,True
CUST-000675,2021-08-14,West,Organic Search,True
CUST-000676,2021-03-04,Central,Referral,True
CUST-000677,2023-08-15,Central,Referral,True
CUST-000678,2024-10-25,South,Referral,False
CUST-000679,2023-04-10,Central,Organic Search,False
CUST-000680,2024-09-20,Central,Social Media,True
CUST-000681,2024-05-12,East,Organic Search,False
CUST-000682,2023-03-24,South,Organic Search,True
CUST-000683,2022-12-20,West,Organic Search,False
CUST-000684,2023-07-22,West,Organic Search,False
CUST-000685,2023-12-20,North,Organic Search,True
CUST-000686,2023-12-27,North,Paid Ads,True
CUST-000687,2023-07-20,Central,Referral,False
CUST-000688,2022-08-07,South,Organic Search,False
CUST-000689,2023-07-23,Central,Email Campaign,False
CUST-000690,2023-06-29,North,Social Media,True
CUST-000691,2024-06-20,Central,Organic Search,False
CUST-000692,2024-07-15,Central,Referral,True
CUST-000693,2023-09-12,Central,Paid Ads,False
CUST-000694,2021-06-18,Central,Organic Search,False
CUST-000695,2021-07-27,Central,Direct,False
CUST-000696,2024-07-10,Central,Direct,True
CUST-000697,2023-06-03,Central,Direct,False
CUST-000698,2023-12-14,West,Social Media,True
CUST-000699,2022-11-24,East,Organic Search,True
CUST-000700,2022-04-15,South,Paid Ads,False
CUST-000701,2023-05-27,South,Email Campaign,True
CUST-000702,2023-05-11,Central,Social Media,True
CUST-000703,2021-05-06,South,Direct,True
CUST-000704,2023-11-19,Central,Email Campaign,True
CUST-000705,2023-04-14,Central,Referral,True
CUST-000706,2024-07-08,West,Organic Search,True
CUST-000707,2024-08-14,West,Paid Ads,True
CUST-000708,2022-10-27,West,Email Campaign,True
CUST-000709,2024-02-13,North,Organic Search,True
CUST-000710,2024-02-15,Central,Social Media,False
CUST-000711,2023-07-20,East,Referral,True
CUST-000712,2024-11-05,Central,Referral,True
CUST-000713,2021-08-23,North,Organic Search,False
CUST-000714,2023-06-12,North,Paid Ads,True
CUST-000715,2023-07-20,Central,Organic Search,True
CUST-000716,2020-05-10,East,Organic Search,False
CUST-000717,2022-08-15,North,Referral,True
CUST-000718,2023-12-09,Central,Paid Ads,True
CUST-000719,2024-03-31,Central,Paid Ads,True
CUST-000720,2021-01-24,Central,Organic Search,True
CUST-000721,2020-07-29,East,Email Campaign,True
CUST-000722,2020-09-29,Central,Social Media,True
CUST-000723,2021-09-13,Central,Organic Search,True
CUST-000724,2023-10-28,Central,Paid Ads,False
CUST-000725,2023-08-14,East,Email Campaign,True
CUST-000726,2022-09-14,South,Paid Ads,False
CUST-000727,2024-08-23,South,Paid Ads,True
CUST-000728,2020-06-04,East,Direct,True
CUST-000729,2023-01-07,West,Paid Ads,True
CUST-000730,2021-01-02,South,Social Media,True
CUST-000731,2021-08-13,Central,Organic Search,False
CUST-000732,2024-02-09,Central,Referral,True
CUST-000733,2024-06-08,South,Social Media,False
CUST-000734,2023-01-21,South,Organic Search,False
CUST-000735,2024-07-13,Central,Referral,True
CUST-000736,2021-07-06,West,Direct,True
CUST-000737,2023-01-08,Central,Paid Ads,True
CUST-000738,2022-07-10,North,Email Campaign,False
CUST-000739,2024-06-04,Central,Paid Ads,False
CUST-000740,2024-12-03,Central,Paid Ads,True
CUST-000741,2023-02-23,East,Paid Ads,True
CUST-000742,2023-12-25,North,Direct,True
CUST-000743,2023-07-26,Central,Paid Ads,True
CUST-000744,2024-12-02,Central,Email Campaign,True
CUST-000745,2024-05-25,East,Paid Ads,True
CUST-000746,2023-05-23,East,Social Media,False
CUST-000747,2023-07-04,Central,Paid Ads,True
CUST-000748,2024-11-08,East,Organic Search,True
CUST-000749,2022-12-20,West,Email Campaign,False
CUST-000750,2022-09-28,North,Organic Search,True
CUST-000751,2023-05-26,Central,Referral,True
CUST-000752,2021-11-25,Central,Direct,False
CUST-000753,2023-10-11,Central,Organic Search,True
CUST-000754,2021-11-12,North,Organic Search,True
CUST-000755,2024-07-13,Central,Organic Search,True
CUST-000756,2021-08-26,West,Paid Ads,True
CUST-000757,2024-08-21,Central,Organic Search,True
CUST-000758,2024-11-01,Central,Social Media,False
CUST-000759,2022-08-16,East,Social Media,False
CUST-000760,2023-03-13,South,Organic Search,False
CUST-000761,2023-04-18,East,Paid Ads,True
CUST-000762,2021-01-23,North,Organic Search,True
CUST-000763,2022-03-07,West,Referral,False
CUST-000764,2023-09-09,North,Organic Search,True
CUST-000765,2022-03-19,Central,Social Media,True
CUST-000766,2021-11-23,North,Email Campaign,False
CUST-000767,2024-03-30,East,Paid Ads,True
CUST-000768,2023-02-16,North,Paid Ads,True
CUST-000769,2022-07-17,West,Direct,False
CUST-000770,2024-06-09,Central,Email Campaign,True
CUST-000771,2024-06-19,South,Social Media,True
CUST-000772,2021-07-23,Central,Organic Search,False
CUST-000773,2022-07-19,West,Paid Ads,True
CUST-000774,2021-05-16,North,Paid Ads,False
CUST-000775,2022-12-27,South,Organic Search,True
CUST-000776,2024-12-13,East,Organic Search,False
CUST-000777,2021-03-12,Central,Organic Search,False
CUST-000778,2024-11-30,East,Organic Search,False
CUST-000779,2022-07-16,West,Organic Search,False
CUST-000780,2021-04-12,North,Social Media,False
CUST-000781,2020-12-05,North,Paid Ads,True
CUST-000782,2023-02-07,South,Direct,True
CUST-000783,2022-07-24,Central,Email Campaign,False
CUST-000784,2024-04-16,Central,Paid Ads,True
CUST-000785,2023-11-11,Central,Referral,True
CUST-000786,2022-06-18,West,Organic Search,True
CUST-000787,2022-05-05,East,Paid Ads,False
CUST-000788,2021-09-14,East,Direct,False
CUST-000789,2024-07-19,Central,Paid Ads,True
CUST-000790,2021-07-16,North,Organic Search,False
CUST-000791,2024-09-03,Central,Social Media,True
CUST-000792,2023-06-30,Central,Social Media,False
CUST-000793,2022-12-14,South,Paid Ads,True
CUST-000794,2023-11-25,East,Paid Ads,False
CUST-000795,2024-12-10,East,Organic Search,True
CUST-000796,2023-12-20,North,Direct,True
CUST-000797,2024-03-05,East,Social Media,False
CUST-000798,2023-12-06,Central,Paid Ads,True
CUST-000799,2024-11-27,Central,Organic Search,True
CUST-000800,2024-07-24,Central,Email Campaign,True
CUST-000801,2023-05-02,West,Organic Search,False
CUST-000802,2024-08-16,Central,Paid Ads,True
CUST-000803,2020-02-07,East,Organic Search,False
CUST-000804,2021-03-19,Central,Email Campaign,True
CUST-000805,2021-08-06,Central,Paid Ads,True
CUST-000806,2021-12-28,North,Referral,True
CUST-000807,2024-04-29,Central,Referral,True
CUST-000808,2022-01-07,West,Paid Ads,True
CUST-000809,2024-08-27,North,Referral,True
CUST-000810,2023-06-06,Central,Paid Ads,False
CUST-000811,2021-05-31,Central,Social Media,True
CUST-000812,2024-04-14,Central,Direct,True
CUST-000813,2023-06-18,Central,Paid Ads,False
CUST-000814,2023-10-05,East,Paid Ads,False
CUST-000815,2023-04-10,Central,Paid Ads,False
CUST-000816,2023-03-30,South,Paid Ads,True
CUST-000817,2024-06-30,North,Organic Search,True
CUST-000818,2021-01-12,North,Paid Ads,False
CUST-000819,2023-09-10,West,Organic Search,False
CUST-000820,2021-10-03,West,Paid Ads,True
CUST-000821,2021-01-05,Central,Organic Search,True
CUST-000822,2024-09-12,South,Organic Search,False
CUST-000823,2024-06-07,West,Paid Ads,False
CUST-000824,2023-12-18,North,Organic Search,True
CUST-000825,2023-10-15,West,Direct,True
CUST-000826,2023-02-20,Central,Social Media,True
CUST-000827,2022-12-23,North,Referral,True
CUST-000828,2022-01-01,North,Organic Search,True
CUST-000829,2024-07-20,Central,Social Media,False
CUST-000830,2021-03-23,South,Paid Ads,True
CUST-000831,2023-12-05,North,Referral,True
CUST-000832,2021-01-30,Central,Organic Search,True
CUST-000833,2022-05-05,South,Direct,True
CUST-000834,2024-06-08,Central,Organic Search,True
CUST-000835,2024-09-11,Central,Email Campaign,True
CUST-000836,2023-09-19,Central,Organic Search,True
CUST-000837,2024-10-24,North,Organic Search,True
CUST-000838,2024-11-24,East,Paid Ads,False
CUST-000839,2022-08-08,Central,Paid Ads,False
CUST-000840,2023-07-24,Central,Paid Ads,True
CUST-000841,2024-01-09,Central,Referral,False
CUST-000842,2021-11-23,Central,Social Media,True
CUST-000843,2024-11-24,South,Organic Search,False
CUST-000844,2022-10-26,Central,Organic Search,True
CUST-000845,2023-04-26,West,Organic Search,False
CUST-000846,2023-01-23,North,Organic Search,True
CUST-000847,2022-11-19,Central,Organic Search,False
CUST-000848,2022-12-02,South,Social Media,True
CUST-000849,2021-01-14,South,Email Campaign,True
CUST-000850,2023-01-05,North,Email Campaign,True
CUST-000851,2022-12-02,West,Referral,False
CUST-000852,2022-10-16,Central,Referral,False
CUST-000853,2020-04-14,East,Organic Search,True
CUST-000854,2024-10-21,Central,Organic Search,True
CUST-000855,2020-12-23,North,Organic Search,True
CUST-000856,2024-08-12,South,Email Campaign,False
CUST-000857,2024-05-08,Central,Paid Ads,True
CUST-000858,2022-01-16,East,Email Campaign,True
CUST-000859,2023-10-22,Central,Direct,False
CUST-000860,2023-05-29,North,Referral,True
CUST-000861,2024-10-27,West,Organic Search,True
CUST-000862,2024-08-11,North,Referral,True
CUST-000863,2022-03-01,Central,Referral,False
CUST-000864,2024-06-26,South,Referral,False
CUST-000865,2022-12-17,South,Social Media,False
CUST-000866,2022-11-05,North,Organic Search,True
CUST-000867,2021-08-10,Central,Paid Ads,True
CUST-000868,2023-04-07,West,Organic Search,True
CUST-000869,2021-10-13,West,Organic Search,True
CUST-000870,2023-08-23,West,Paid Ads,False
CUST-000871,2022-09-04,Central,Organic Search,True
CUST-000872,2023-10-24,Central,Direct,True
CUST-000873,2023-09-10,Central,Organic Search,True
CUST-000874,2020-11-10,North,Paid Ads,False
CUST-000875,2024-12-06,South,Direct,True
CUST-000876,2021-06-08,Central,Social Media,True
CUST-000877,2024-08-06,East,Referral,True
CUST-000878,2024-05-13,North,Paid Ads,False
CUST-000879,2023-02-21,West,Social Media,False
CUST-000880,2022-01-05,South,Organic Search,False
CUST-000881,2023-02-22,Central,Organic Search,True
CUST-000882,2024-05-26,Central,Social Media,False
CUST-000883,2024-07-11,Central,Organic Search,True
CUST-000884,2023-09-06,East,Email Campaign,True
CUST-000885,2021-07-27,East,Organic Search,False
CUST-000886,2024-01-05,East,Social Media,True
CUST-000887,2021-07-21,East,Organic Search,True
CUST-000888,2020-03-30,Central,Paid Ads,True
CUST-000889,2024-03-13,North,Organic Search,True
CUST-000890,2022-05-28,Central,Email Campaign,True
CUST-000891,2022-01-05,Central,Direct,False
CUST-000892,2022-07-23,East,Social Media,True
CUST-000893,2020-06-21,Central,Organic Search,False
CUST-000894,2021-07-25,West,Email Campaign,True
CUST-000895,2024-05-02,South,Direct,False
CUST-000896,2021-08-07,Central,Referral,False
CUST-000897,2023-10-28,North,Referral,False
CUST-000898,2021-07-15,West,Organic Search,False
CUST-000899,2023-09-17,West,Paid Ads,False
CUST-000900,2024-12-10,South,Organic Search,False
CUST-000901,2023-09-23,North,Organic Search,True
CUST-000902,2024-12-09,West,Social Media,False
CUST-000903,2024-07-23,West,Paid Ads,False
CUST-000904,2020-05-16,South,Referral,False
CUST-000905,2023-02-07,North,Paid Ads,True
CUST-000906,2024-05-28,Central,Paid Ads,True
CUST-000907,2022-09-03,Central,Social Media,True
CUST-000908,2024-12-10,Central,Organic Search,True
CUST-000909,2024-09-29,North,Organic Search,False
CUST-000910,2024-08-20,South,Organic Search,True
CUST-000911,2023-10-19,Central,Social Media,False
CUST-000912,2021-01-12,Central,Social Media,False
CUST-000913,2024-04-02,East,Social Media,True
CUST-000914,2020-09-23,North,Organic Search,True
CUST-000915,2023-06-19,Central,Referral,True
CUST-000916,2022-04-27,South,Referral,True
CUST-000917,2021-10-12,West,Email Campaign,False
CUST-000918,2022-02-12,South,Paid Ads,True
CUST-000919,2024-09-09,North,Referral,True
CUST-000920,2024-08-20,Central,Social Media,False
CUST-000921,2023-02-28,North,Referral,True
CUST-000922,2024-11-06,East,Social Media,False
CUST-000923,2021-09-11,North,Email Campaign,True
CUST-000924,2021-06-25,North,Organic Search,False
CUST-000925,2022-03-22,North,Social Media,False
CUST-000926,2021-12-23,South,Paid Ads,True
CUST-000927,2020-09-03,North,Referral,True
CUST-000928,2022-03-27,North,Paid Ads,True
CUST-000929,2021-09-14,West,Social Media,False
CUST-000930,2024-01-12,Central,Organic Search,False
CUST-000931,2020-11-21,Central,Email Campaign,True
CUST-000932,2022-07-17,Central,Paid Ads,True
CUST-000933,2021-10-13,South,Organic Search,False
CUST-000934,2023-01-05,West,Organic Search,True
CUST-000935,2024-03-31,East,Paid Ads,False
CUST-000936,2023-01-07,South,Email Campaign,True
CUST-000937,2024-01-10,Central,Email Campaign,True
CUST-000938,2024-07-01,Central,Organic Search,True
CUST-000939,2022-10-25,East,Social Media,False
CUST-000940,2023-04-23,West,Paid Ads,True
CUST-000941,2022-07-06,Central,Organic Search,True
CUST-000942,2024-07-25,East,Organic Search,False
CUST-000943,2022-02-16,East,Paid Ads,False
CUST-000944,2023-08-25,Central,Organic Search,False
CUST-000945,2021-10-31,West,Email Campaign,True
CUST-000946,2021-05-12,South,Referral,True
CUST-000947,2021-01-10,North,Paid Ads,False
CUST-000948,2022-10-22,West,Social Media,True
CUST-000949,2020-08-07,East,Paid Ads,False
CUST-000950,2020-05-12,Central,Paid Ads,True
CUST-000951,2024-03-03,North,Organic Search,True
CUST-000952,2024-10-11,Central,Organic Search,False
CUST-000953,2021-04-07,South,Paid Ads,True
CUST-000954,2022-04-07,Central,Social Media,True
CUST-000955,2024-09-18,East,Social Media,True
CUST-000956,2022-11-26,North,Social Media,True
CUST-000957,2022-05-19,East,Paid Ads,True
CUST-000958,2023-10-09,Central,Email Campaign,True
CUST-000959,2022-04-11,North,Organic Search,True
CUST-000960,2022-09-14,East,Paid Ads,False
CUST-000961,2023-04-20,West,Organic Search,False
CUST-000962,2023-11-08,South,Organic Search,False
CUST-000963,2024-11-27,South,Direct,False
